,TeamID,Season,League,Squad,# Pl,90s,Gls,Sh_x,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,SCA,SCA90,PassLive,PassDead,Drib,Sh_y,Fld_x,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3_x,PPA,CrsPA,Prog_x,Att_x,Pass Types: Live,Pass Types: Dead,Pass Types: FK,Pass Types: TB,Pass Types: Press,Pass Types: Sw,Pass Types: Crs,Pass Types: CK,Corner Kicks: In,Corner Kicks: Out,Corner Kicks: Str,Height: Ground,Height: Low,Height: High,Body Parts: Left,Body Parts: Right,Body Parts: Head,Body Parts: TI,Body Parts: Other,Outcomes: Cmp,Outcomes: Off,Outcomes: Out,Outcomes: Int,Outcomes: Blocks,Tackles: Tkl,Tackles: TklW,Tackles: Def 3rd,Tackles: Mid 3rd,Tackles: Att 3rd,Vs Dribbles: Tkl,Vs Dribbles: Att,Vs Dribbles: Tkl%,Vs Dribbles: Past,Pressures: Press,Pressures: Succ,Pressures: %,Pressures: Def 3rd,Pressures: Mid 3rd,Pressures: Att 3rd,Blocks: Blocks,Blocks: Sh,Blocks: ShSv,Blocks: Pass,Int_x,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att_y,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog_y,1/3_y,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,CrdY,CrdR,2CrdY,Fls,Fld_y,Off,Crs,Int_y,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Age,MP,Min,Mn/MP,Min%,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
65,49072214318111932,2020-2021,Premier League,Brighton,27,38.0,1.03,12.53,3.39,27.1,12.53,3.39,0.07,0.26,16.6,0.37,0.16,0.24,1.36,1.18,0.1,-0.33,-0.31,19.84,19.84,14.71,1.71,0.87,1.16,0.95,0.45,1.58,1.58,1.11,0.13,0.03,0.13,0.16,0.03,410.47,512.0,80.2,8334.5,2571.26,151.16,173.79,87.0,187.97,214.82,87.5,65.13,106.13,61.4,0.63,0.87,-0.24,9.18,28.53,10.03,2.39,32.95,512.0,467.08,44.92,10.63,0.97,66.24,15.89,12.47,5.76,1.84,2.71,0.24,346.21,65.18,100.61,110.0,342.26,20.05,20.16,7.32,410.47,1.34,10.16,10.79,11.66,17.47,10.92,8.84,6.66,1.97,5.74,15.84,36.2,10.11,136.29,43.11,31.6,45.58,56.95,33.76,15.24,3.18,0.08,12.05,10.39,27.87,18.53,0.13,51.3,618.92,71.13,220.92,268.53,170.66,26.84,575.63,9.05,14.39,62.9,9.76,0.45,404.26,2212.21,1172.26,43.87,14.37,3.55,11.39,10.68,489.03,410.47,83.9,33.29,1.29,0.16,0.05,11.32,9.45,1.39,12.47,10.39,10.92,0.18,0.18,0.05,89.55,14.55,15.92,47.8,25.8,38,90.0,90,100,11.0,85.0,8.03,2.84,20,5.47,1.08,1.05,1.21,-6,-0.16,1.36,0.99,13.9,0.37
66,21823480134907726,2017-2018,Premier League,Burnley,24,38.0,0.92,10.18,3.32,32.6,10.18,3.32,0.09,0.28,16.0,0.42,0.0,0.0,0.91,0.91,0.09,0.01,0.01,15.13,15.13,9.58,2.26,0.89,1.08,1.08,0.24,1.45,1.45,0.92,0.11,0.08,0.32,0.03,0.0,276.18,393.76,70.1,6004.55,2444.95,105.13,125.92,83.5,113.55,143.63,79.1,53.18,111.0,47.9,0.68,0.63,0.06,7.39,23.5,6.05,2.32,25.08,393.76,344.42,49.34,12.5,0.47,75.47,12.97,11.37,4.39,1.66,1.55,0.71,199.66,64.58,129.53,107.21,213.0,25.71,21.71,6.24,276.18,2.37,11.42,9.89,10.0,15.16,9.18,7.79,5.84,1.53,5.68,16.55,34.3,10.87,157.79,43.29,27.4,53.97,70.61,33.21,17.76,5.53,0.16,12.24,13.84,29.0,39.0,0.24,43.9,523.03,66.45,178.66,239.03,129.45,17.58,474.5,6.47,11.08,58.4,7.18,0.53,272.74,1317.79,658.08,25.82,8.42,1.89,12.21,10.61,357.42,276.18,77.3,26.66,0.0,0.0,0.0,9.26,11.13,2.74,11.37,13.84,9.18,0.0,0.13,0.03,91.76,29.0,31.29,48.1,27.5,38,90.0,90,100,11.0,0.0,0.0,2.18,0,4.82,1.42,0.95,1.03,-3,-0.08,0.91,1.36,-17.3,-0.45
67,21823480134907726,2018-2019,Premier League,Burnley,23,38.0,1.13,9.34,3.0,32.1,9.34,3.0,0.12,0.36,15.1,0.37,0.05,0.05,1.07,1.03,0.11,0.06,0.05,13.63,13.63,9.03,2.0,0.37,1.03,0.95,0.26,1.63,1.63,1.05,0.21,0.03,0.26,0.05,0.03,267.29,384.45,69.5,5700.47,2344.76,107.13,129.53,82.7,102.66,131.63,78.0,52.76,108.84,48.5,0.84,0.67,0.17,6.45,23.63,6.61,2.16,25.18,384.45,334.97,49.47,10.45,0.79,68.87,13.05,11.92,3.63,1.66,0.34,0.24,191.16,60.95,132.34,114.45,195.13,28.32,23.42,4.79,267.29,2.53,11.58,7.39,10.37,16.24,9.34,7.97,6.61,1.66,5.5,15.05,36.5,9.55,160.76,38.97,24.2,55.71,69.53,35.53,19.26,6.26,0.26,13.0,10.76,27.0,32.08,0.45,41.2,504.61,68.76,168.0,235.39,126.18,18.61,456.03,5.89,10.53,56.0,6.34,0.16,268.82,1332.58,652.39,26.24,8.47,1.74,12.84,9.63,347.76,267.29,76.9,29.37,1.97,0.03,0.0,9.61,9.42,2.84,11.92,10.76,9.34,0.03,0.08,0.11,94.11,23.26,23.24,50.0,28.0,38,90.0,90,100,11.0,86.0,0.0,2.26,18,4.74,1.05,1.18,1.79,-23,-0.61,1.07,1.66,-22.3,-0.59
68,21823480134907726,2019-2020,Premier League,Burnley,22,38.0,1.08,10.11,3.26,32.3,10.11,3.26,0.1,0.31,15.7,0.45,0.08,0.08,1.16,1.09,0.11,-0.08,-0.09,14.95,14.95,10.29,1.74,0.68,0.95,0.92,0.37,1.68,1.68,1.11,0.21,0.08,0.13,0.05,0.11,261.18,374.39,69.8,5342.32,2067.08,110.05,129.0,85.3,98.42,125.66,78.3,46.66,102.82,45.4,0.79,0.72,0.07,6.92,20.47,5.47,2.05,21.42,374.39,325.87,48.53,11.08,0.74,72.71,12.53,10.79,4.47,3.97,0.13,0.11,180.76,65.87,127.76,116.08,188.63,22.29,22.66,6.71,261.18,2.08,10.37,4.71,10.84,15.34,8.95,6.95,6.29,2.11,5.37,16.11,33.3,10.74,152.68,39.0,25.5,46.89,66.71,39.08,18.74,4.97,0.08,13.76,6.63,21.97,32.47,0.13,41.4,492.18,62.26,158.05,230.97,127.05,17.24,444.34,7.13,12.45,57.3,7.71,0.47,259.24,1276.11,613.0,23.87,8.32,1.61,10.68,9.34,337.37,261.18,77.4,30.66,1.76,0.0,0.0,10.84,9.76,2.32,10.79,6.63,8.95,0.03,0.13,0.03,94.08,24.42,23.18,51.3,28.0,38,90.0,90,100,11.0,86.0,0.0,1.95,20,5.42,1.42,1.13,1.32,-7,-0.18,1.16,1.27,-4.4,-0.12
69,21823480134907726,2020-2021,Premier League,Burnley,25,38.0,0.84,10.08,3.29,32.6,10.08,3.29,0.08,0.23,16.6,0.39,0.08,0.08,1.05,0.99,0.1,-0.21,-0.23,14.82,14.82,10.29,1.74,0.68,0.71,0.97,0.42,1.21,1.21,0.66,0.16,0.16,0.08,0.11,0.05,280.11,395.87,70.8,5812.55,2276.87,116.29,136.79,85.0,102.97,129.79,79.3,53.63,111.68,48.0,0.53,0.71,-0.19,7.03,23.18,7.45,2.21,24.82,395.87,350.0,45.87,12.21,0.53,68.53,13.95,11.61,4.53,3.68,0.34,0.24,203.0,61.61,131.26,127.42,195.82,27.45,18.82,5.87,280.11,1.89,9.13,7.32,9.68,14.79,8.42,7.03,5.55,2.21,5.29,14.5,36.5,9.21,122.47,33.74,27.5,36.34,53.71,32.42,17.11,5.08,0.13,12.03,10.5,25.29,27.24,0.21,41.7,506.21,61.05,160.24,237.0,134.39,19.68,461.34,6.55,11.05,59.3,7.08,0.47,263.84,1307.68,625.11,24.95,9.0,2.13,10.68,8.82,367.79,280.11,76.2,25.66,1.26,0.0,0.0,10.13,10.26,2.18,11.61,10.5,8.42,0.08,0.08,0.03,94.53,25.03,23.63,51.4,28.3,38,90.0,90,100,11.0,86.0,8.92,2.13,19,6.18,1.03,0.87,1.45,-22,-0.58,1.05,1.52,-17.7,-0.47
70,21277886218272520,2017-2018,Ligue 1,Caen,26,38.0,0.66,12.47,3.29,26.4,12.47,3.29,0.04,0.16,19.3,0.32,0.13,0.21,1.11,0.95,0.08,-0.45,-0.43,18.74,18.74,12.89,2.53,0.66,1.08,1.16,0.42,1.26,1.26,0.87,0.11,0.08,0.08,0.11,0.03,297.16,415.71,71.5,6370.0,2556.16,105.0,131.61,79.8,126.84,159.5,79.5,58.97,105.82,55.7,0.5,0.74,-0.24,9.18,29.58,6.03,2.92,32.24,415.71,373.13,42.58,10.42,0.53,65.84,16.5,15.84,5.08,0.0,0.0,0.0,243.82,40.42,131.47,95.61,249.11,37.92,19.95,4.61,297.16,1.76,12.21,10.32,12.24,16.79,9.79,9.21,5.89,1.68,5.24,17.21,30.4,11.97,153.5,40.55,26.4,51.66,71.76,30.08,16.61,2.76,0.05,13.84,13.55,30.34,17.76,0.29,45.5,533.84,50.71,183.5,240.45,147.34,16.63,491.97,7.68,12.37,62.1,8.58,0.71,306.58,1852.21,976.34,34.37,11.84,1.87,14.16,9.76,362.45,297.16,82.0,42.55,0.0,0.0,0.0,13.55,11.58,2.16,15.84,13.55,9.79,0.13,0.13,0.11,103.42,9.03,8.18,52.4,27.3,38,90.0,90,100,11.0,0.0,0.0,2.5,0,4.47,1.0,0.71,1.37,-25,-0.66,1.11,1.28,-6.6,-0.17
71,21277886218272520,2018-2019,Ligue 1,Caen,27,38.0,0.76,8.89,2.42,27.2,8.89,2.42,0.07,0.27,19.7,0.47,0.11,0.11,0.82,0.74,0.08,-0.06,-0.08,12.32,12.32,8.03,1.58,0.61,0.68,1.05,0.37,1.16,1.16,0.71,0.08,0.08,0.11,0.18,0.0,303.24,407.71,74.4,6382.39,2396.74,116.39,137.95,84.4,123.39,149.92,82.3,58.45,106.63,54.8,0.45,0.49,-0.05,5.61,19.5,3.95,1.66,22.66,407.71,356.24,51.47,14.18,0.45,70.74,16.82,9.68,3.29,0.21,0.39,0.08,236.13,56.82,114.76,109.74,233.76,22.61,23.29,6.87,303.24,1.03,10.74,6.71,10.05,17.92,10.84,9.79,6.76,1.37,6.29,19.89,31.6,13.61,168.45,41.92,24.9,65.47,76.26,26.71,15.89,3.89,0.11,12.0,8.34,26.26,27.37,0.16,44.2,528.37,60.29,186.55,269.05,102.95,14.0,478.37,10.39,18.24,57.0,11.53,0.47,327.24,1485.71,770.21,26.84,8.45,1.61,13.39,11.47,373.71,303.18,81.1,30.79,2.08,0.16,0.11,14.87,13.32,1.37,9.68,8.34,10.84,0.08,0.18,0.05,89.53,14.39,15.39,48.3,25.8,38,90.0,90,100,11.0,84.0,0.0,2.97,22,4.03,0.87,0.76,1.42,-25,-0.66,0.82,1.52,-26.5,-0.7
72,32968728316179674,2017-2018,Serie A,Cagliari,29,38.0,0.87,9.95,3.03,30.4,9.95,3.03,0.08,0.25,17.2,0.42,0.11,0.18,1.06,0.92,0.09,-0.19,-0.15,14.79,14.79,10.5,1.79,0.58,0.87,0.79,0.26,1.29,1.29,0.84,0.13,0.05,0.13,0.08,0.05,320.18,437.79,73.1,6458.08,2463.71,128.89,154.08,83.7,132.24,166.89,79.2,53.55,102.61,52.2,0.55,0.67,-0.06,7.03,26.03,7.32,2.66,29.34,437.79,386.32,51.47,13.05,0.34,68.84,14.58,11.74,4.66,1.16,1.42,0.34,229.26,71.26,137.26,90.42,275.32,26.68,21.97,8.39,320.18,1.97,10.37,6.47,11.34,19.18,11.63,9.92,6.97,2.29,5.18,16.21,32.0,11.03,153.97,45.87,29.8,55.89,66.39,31.68,14.92,3.34,0.03,11.58,7.18,26.37,25.82,0.18,45.2,552.34,61.18,190.05,263.63,128.32,19.61,502.29,7.45,12.74,58.5,8.34,0.29,323.21,1545.32,807.03,30.16,9.16,2.32,12.5,10.34,383.95,320.18,83.4,38.42,0.0,0.0,0.11,15.26,12.16,2.37,11.74,7.18,11.63,0.13,0.32,0.03,97.26,20.18,17.53,53.5,27.1,38,90.0,90,100,11.0,0.0,0.0,3.0,0,7.76,1.03,0.87,1.61,-28,-0.74,1.06,1.54,-18.7,-0.49
73,32968728316179674,2018-2019,Serie A,Cagliari,30,38.0,0.95,11.39,3.26,28.6,11.39,3.26,0.08,0.27,16.8,0.32,0.05,0.08,1.03,0.97,0.09,-0.08,-0.08,16.89,16.89,11.95,2.11,0.58,1.08,0.79,0.39,1.39,1.39,0.89,0.18,0.11,0.11,0.11,0.0,383.29,496.66,77.2,7537.42,2828.74,160.0,184.03,86.9,155.58,187.24,83.1,61.37,107.97,56.8,0.71,0.72,-0.01,8.03,26.47,8.16,2.29,32.58,496.66,444.13,52.53,14.13,0.37,86.39,14.58,12.92,4.97,0.63,0.79,0.16,297.21,71.58,127.87,94.53,331.47,25.68,21.5,9.03,383.29,1.45,9.84,7.53,12.34,17.13,11.08,7.71,6.58,2.84,5.84,16.42,35.6,10.58,150.74,39.0,25.9,49.84,63.13,37.76,15.89,3.5,0.03,12.39,6.76,23.89,22.58,0.32,50.0,606.76,66.61,191.24,298.95,151.0,20.34,556.5,6.87,12.58,54.6,7.47,0.29,384.05,1809.82,921.13,35.87,11.66,2.11,12.13,10.21,461.29,383.29,83.1,42.76,2.47,0.24,0.13,15.26,12.21,1.63,12.92,6.76,11.08,0.08,0.24,0.05,95.32,18.71,16.84,52.6,27.9,38,90.0,90,100,11.0,84.0,7.79,2.97,21,8.16,1.08,0.95,1.42,-18,-0.47,1.03,1.54,-19.4,-0.51
74,32968728316179674,2019-2020,Serie A,Cagliari,33,38.0,1.32,11.55,3.61,31.2,11.55,3.61,0.1,0.34,19.1,0.39,0.11,0.16,1.09,0.97,0.08,0.23,0.24,18.21,18.21,13.47,1.55,1.18,0.74,0.87,0.39,2.03,2.03,1.58,0.08,0.08,0.13,0.08,0.08,350.08,443.95,78.9,7124.66,2414.18,133.53,150.74,88.6,150.89,177.03,85.2,60.16,100.71,59.7,0.89,0.75,0.14,8.71,25.13,6.74,2.29,28.26,443.95,393.24,50.71,14.89,0.74,62.63,15.16,12.84,4.05,1.32,1.61,0.58,268.29,67.63,108.03,115.03,277.11,16.34,19.74,6.87,350.08,1.29,8.45,5.89,11.37,16.79,10.76,8.71,6.21,1.87,5.76,17.68,32.6,11.92,139.82,38.97,27.9,55.26,57.74,26.82,17.26,5.26,0.08,12.0,6.71,23.5,24.24,0.26,45.5,557.05,72.76,202.53,258.26,135.05,17.24,507.79,9.63,14.87,64.8,10.26,0.32,351.26,1964.37,1060.11,39.03,14.05,2.71,10.89,11.68,411.92,350.08,85.0,34.79,2.84,0.16,0.08,14.0,11.82,1.47,12.84,6.71,10.76,0.08,0.18,0.08,79.55,13.13,17.29,43.2,27.4,38,90.0,90,100,11.0,83.0,0.0,3.39,21,7.84,1.18,1.37,1.47,-4,-0.11,1.09,1.51,-15.9,-0.42
75,32968728316179674,2020-2021,Serie A,Cagliari,32,38.0,1.13,11.34,3.24,28.5,11.34,3.24,0.09,0.32,16.4,0.34,0.11,0.13,1.2,1.1,0.1,-0.07,-0.07,17.29,17.29,12.13,1.76,0.87,1.24,0.95,0.34,1.89,1.89,1.29,0.11,0.11,0.24,0.13,0.03,346.32,441.92,78.4,6844.55,2390.45,134.97,156.03,86.5,152.53,180.34,84.6,52.39,88.71,59.1,0.79,0.81,-0.02,7.95,23.63,7.79,2.39,27.87,441.92,391.87,50.05,14.97,0.37,57.32,10.29,13.05,4.47,1.24,2.16,0.39,283.39,59.89,98.63,106.74,280.29,15.66,19.84,7.24,346.32,1.42,7.76,9.89,11.08,16.55,9.74,8.47,6.29,1.79,5.29,15.08,35.1,9.79,151.37,40.84,27.0,55.13,66.21,30.03,15.11,3.89,0.03,11.21,9.97,26.53,24.16,0.24,44.6,554.74,68.08,192.71,260.66,138.89,20.34,506.16,9.0,14.58,61.7,9.61,0.53,335.79,1879.87,1037.03,37.21,13.37,2.66,11.0,11.08,422.13,346.32,82.0,29.16,2.03,0.08,0.05,13.68,12.5,1.58,13.05,9.97,9.74,0.11,0.13,0.0,79.34,18.24,17.37,51.2,26.5,38,90.0,90,100,11.0,84.0,6.63,4.29,16,7.29,0.97,1.13,1.55,-16,-0.42,1.2,1.66,-17.6,-0.46
76,69924771535350567,2018-2019,Premier League,Cardiff City,25,38.0,0.87,10.74,2.95,27.5,10.74,2.95,0.07,0.27,16.9,0.34,0.08,0.11,1.04,0.96,0.09,-0.17,-0.17,15.0,15.0,9.84,2.05,0.84,1.05,1.0,0.21,1.34,1.34,0.92,0.11,0.08,0.18,0.05,0.0,190.0,305.79,62.1,4067.45,1878.24,78.63,101.66,77.3,70.03,98.29,71.2,38.21,93.29,41.0,0.53,0.59,-0.06,6.97,19.79,4.95,1.61,20.82,305.79,257.97,47.82,11.29,0.47,57.0,9.34,10.03,4.39,1.47,0.71,0.21,140.21,45.08,120.5,70.82,166.63,24.47,20.89,2.82,190.0,1.84,10.71,8.05,9.74,18.21,10.95,9.84,6.42,1.95,5.08,15.74,32.3,10.66,183.87,47.82,26.0,69.03,84.08,30.76,17.68,4.16,0.13,13.53,13.34,31.55,26.61,0.24,35.6,426.47,61.18,142.05,180.34,123.16,19.71,379.34,7.71,12.84,60.0,8.45,0.34,214.21,1039.71,525.89,22.05,6.61,2.71,11.53,11.26,273.55,190.0,69.5,28.74,1.74,0.03,0.0,10.0,10.37,2.11,10.03,13.34,10.95,0.05,0.16,0.0,96.76,22.55,21.82,50.8,27.7,38,90.0,90,100,11.0,85.0,0.0,2.87,18,4.13,0.89,0.89,1.82,-35,-0.92,1.04,1.62,-21.9,-0.58
77,14218303985450920,2017-2018,La Liga,Celta Vigo,23,38.0,1.5,11.71,4.13,35.3,11.71,4.13,0.12,0.35,16.6,0.79,0.05,0.08,1.37,1.31,0.12,0.13,0.14,19.53,19.53,14.47,1.26,0.95,1.03,1.34,0.47,2.79,2.79,1.87,0.16,0.18,0.26,0.24,0.08,434.74,541.29,80.3,8705.13,2796.74,157.84,185.63,85.0,208.92,238.79,87.5,64.11,106.21,60.4,1.18,0.95,0.24,8.32,32.26,8.42,2.37,36.29,541.29,507.92,33.37,9.61,0.21,95.92,14.45,12.24,3.74,0.03,0.05,0.0,375.95,55.61,109.74,139.92,342.92,31.97,14.0,4.61,434.74,2.13,11.45,8.29,10.82,12.84,8.05,7.32,4.37,1.16,3.89,12.18,32.0,8.29,148.39,42.47,28.6,50.39,65.68,32.32,14.08,2.82,0.03,11.26,8.05,20.89,12.82,0.24,56.1,642.0,64.13,215.42,320.68,149.18,21.63,609.74,9.24,15.05,61.4,10.21,0.39,464.53,2431.21,1221.61,44.71,14.68,4.0,11.61,9.61,495.92,434.74,87.7,43.05,2.24,0.03,0.0,11.55,14.42,2.55,12.24,8.05,8.05,0.05,0.08,0.03,93.92,8.05,7.61,51.4,25.7,38,90.0,90,100,11.0,85.0,8.11,2.87,19,4.13,1.29,1.55,1.58,-1,-0.03,1.37,1.36,0.4,0.01
78,14218303985450920,2018-2019,La Liga,Celta Vigo,28,38.0,1.37,11.53,4.13,35.8,11.53,4.13,0.1,0.29,17.5,0.55,0.18,0.18,1.18,1.04,0.09,0.19,0.14,19.37,19.37,14.05,1.29,1.47,1.0,1.29,0.26,2.34,2.34,1.68,0.11,0.13,0.16,0.26,0.0,397.95,494.34,80.5,7739.13,2605.37,160.74,182.13,88.3,174.63,200.24,87.2,56.39,96.68,58.3,0.97,0.79,0.19,8.63,26.74,7.37,1.79,28.68,494.34,446.11,48.24,14.32,0.76,73.89,13.84,11.76,4.18,0.58,0.39,0.16,330.92,66.53,96.89,137.66,299.55,23.21,18.05,6.11,397.95,2.13,8.61,8.05,10.37,16.32,10.5,8.82,5.84,1.66,6.29,17.74,35.5,11.45,173.58,45.18,26.0,60.24,79.21,34.13,14.82,2.66,0.05,12.16,7.16,23.47,24.55,0.26,51.7,607.53,62.68,194.32,309.87,139.95,19.82,560.37,12.5,19.45,64.3,13.39,0.34,412.34,1939.95,1004.61,40.32,12.95,3.03,11.32,10.42,467.18,397.95,85.2,35.39,2.08,0.16,0.13,12.05,12.74,2.37,11.76,7.16,10.5,0.08,0.18,0.03,84.29,13.34,12.34,51.9,25.5,38,90.0,90,100,11.0,85.0,0.0,2.89,18,4.11,1.08,1.39,1.63,-9,-0.24,1.18,1.58,-15.0,-0.4
79,14218303985450920,2019-2020,La Liga,Celta Vigo,30,38.0,0.97,9.42,3.45,36.6,9.42,3.45,0.09,0.24,18.3,0.61,0.16,0.24,0.99,0.81,0.09,-0.02,0.0,15.74,15.74,11.37,1.32,1.0,0.66,1.13,0.26,1.71,1.71,1.05,0.11,0.18,0.11,0.26,0.0,386.63,484.26,79.8,7405.32,2433.61,159.82,181.24,88.2,164.55,190.08,86.6,53.61,91.68,58.5,0.68,0.66,0.03,7.13,24.53,6.71,1.37,28.68,484.26,432.92,51.34,15.74,0.79,88.97,13.03,10.89,4.63,1.34,1.84,0.58,314.92,70.82,98.53,155.68,272.26,18.21,19.74,6.32,386.63,1.58,8.34,6.29,13.26,16.29,9.76,9.24,5.71,1.34,5.03,14.82,33.9,9.79,141.82,40.58,28.6,53.68,60.89,27.24,13.71,2.68,0.0,11.03,6.92,23.21,25.92,0.11,51.9,597.42,63.89,198.0,298.95,135.95,17.87,547.92,9.66,15.68,61.6,10.26,0.42,382.16,1979.13,1019.39,41.66,13.34,3.24,12.11,11.84,452.45,386.63,85.5,34.79,2.74,0.16,0.08,12.45,13.87,1.84,10.89,6.92,9.76,0.16,0.13,0.0,85.03,16.76,17.18,49.4,25.8,38,90.0,90,100,11.0,83.0,0.0,3.42,20,4.92,0.97,0.97,1.29,-12,-0.32,0.99,1.11,-4.3,-0.11
80,14218303985450920,2020-2021,La Liga,Celta Vigo,30,38.0,1.45,9.18,3.61,39.3,9.18,3.61,0.14,0.35,16.6,0.32,0.18,0.18,1.26,1.12,0.12,0.19,0.15,15.11,15.11,11.16,1.16,0.74,0.82,0.89,0.34,2.61,2.61,1.87,0.13,0.13,0.16,0.26,0.05,402.03,504.11,79.8,7811.13,2445.82,160.37,183.26,87.5,175.03,201.42,86.9,58.32,99.53,58.6,1.03,0.87,0.15,6.66,24.29,6.97,1.32,30.21,504.11,455.29,48.82,14.58,1.13,63.76,12.71,9.5,3.29,0.97,1.68,0.18,344.47,66.97,92.66,152.18,295.66,18.21,20.18,7.08,402.03,1.71,9.66,10.32,11.92,18.5,11.05,9.29,7.37,1.84,5.82,18.11,32.1,12.29,157.82,44.76,28.4,54.29,75.0,28.53,16.05,2.55,0.03,13.5,9.87,28.37,25.42,0.24,53.7,615.5,69.97,219.63,302.95,128.24,17.26,568.82,7.5,12.92,58.0,8.18,0.45,384.61,1866.76,989.37,36.74,11.82,2.66,10.42,8.95,476.79,402.03,84.3,30.47,2.87,0.13,0.08,16.68,13.11,1.84,9.5,9.87,11.05,0.18,0.21,0.03,83.24,16.34,19.21,46.0,26.6,38,90.0,90,100,11.0,83.0,7.37,3.61,20,6.26,1.39,1.45,1.5,-2,-0.05,1.26,1.3,-1.8,-0.05
81,58172670324373785,2017-2018,Premier League,Chelsea,26,38.0,1.58,15.84,5.5,34.7,15.84,5.5,0.09,0.27,17.4,0.5,0.08,0.08,1.52,1.47,0.09,0.06,0.03,26.47,26.47,20.11,2.03,1.55,1.08,1.16,0.55,2.42,2.42,1.92,0.16,0.08,0.08,0.18,0.0,498.76,601.76,82.9,9748.03,3085.89,196.18,220.87,88.8,222.29,250.71,88.7,71.29,108.24,65.9,1.11,1.11,0.02,12.42,37.34,10.97,2.08,44.03,601.76,555.34,46.42,11.89,1.39,76.71,17.05,13.95,6.0,1.32,2.13,0.32,429.34,81.05,91.37,123.47,419.74,18.16,19.66,8.76,498.76,2.5,7.89,16.03,12.16,19.0,11.71,9.42,7.5,2.08,6.24,15.32,40.7,9.08,138.84,45.45,32.7,50.58,61.29,26.97,13.42,3.39,0.05,10.03,13.37,32.37,21.18,0.26,55.4,722.39,66.5,228.82,342.66,199.95,29.58,677.47,11.79,19.47,60.5,12.66,1.08,477.95,2534.45,1436.97,62.05,17.0,5.87,13.05,11.34,576.08,498.76,86.6,45.21,0.0,0.0,0.05,9.58,10.79,2.95,13.95,13.37,11.71,0.08,0.05,0.05,95.11,19.32,16.45,54.0,26.7,38,90.0,90,100,11.0,0.0,0.0,2.87,0,4.13,1.84,1.63,1.0,24,0.63,1.52,0.93,22.7,0.6
82,58172670324373785,2018-2019,Premier League,Chelsea,24,38.0,1.61,15.68,5.0,31.9,15.68,5.0,0.09,0.29,17.3,0.79,0.13,0.13,1.53,1.43,0.09,0.07,0.04,26.39,26.39,20.82,1.53,1.39,0.97,1.34,0.34,2.92,2.92,2.08,0.18,0.29,0.16,0.18,0.03,601.0,696.84,86.2,10888.18,3316.47,273.39,300.37,91.0,246.24,274.76,89.6,71.63,101.0,70.9,1.37,1.18,0.18,12.29,46.58,11.97,2.05,48.05,696.84,649.97,46.87,12.18,1.61,99.71,18.08,13.0,5.66,1.37,1.26,0.26,532.29,76.92,87.63,130.97,513.37,18.24,19.82,7.84,601.0,1.97,8.47,14.18,13.24,16.95,11.26,8.08,6.45,2.42,4.84,14.0,34.6,9.16,154.66,45.24,29.2,47.95,66.39,40.32,13.21,2.18,0.13,11.03,9.61,26.55,17.45,0.13,62.8,809.47,60.61,218.16,399.87,249.82,31.05,764.24,12.16,18.05,67.3,12.89,0.39,593.53,2917.18,1704.63,73.03,21.55,6.79,11.24,14.68,675.53,601.0,89.0,53.34,1.29,0.0,0.0,8.97,11.21,2.18,13.0,9.61,11.26,0.13,0.05,0.0,92.24,11.58,10.89,51.5,27.3,38,90.0,90,100,11.0,85.0,0.0,2.97,20,4.03,1.89,1.66,1.03,24,0.63,1.53,0.92,23.2,0.61
